clip_id,caption
clip_6675.mp4,The video is a tutorial on how to use the youtube video editor.
clip_6676.mp4,The video is a tutorial on how to use the youtube video editor.
clip_6677.mp4,A cartoon of a woman taking a shower in a bathroom.
clip_6678.mp4,"A young man is sleeping peacefully in a hotel room. he is lying on a white bed with a pillow under his head, and there is a white blanket covering him."
clip_6679.mp4,A close up of a woman taking a bath in a tub.
clip_6680.mp4,The logo for cabbie presents.
clip_6681.mp4,Two men are walking down a street and talking to each other.
clip_6682.mp4,A man standing next to a purple suit in a store.
clip_6683.mp4,A group of people are discussing technology and innovation at an event.
clip_6684.mp4,People are sitting in chairs on a stage and having a conversation.
clip_6685.mp4,A woman is talking into a microphone at an event.
clip_6686.mp4,A group of women holding signs and flags.
clip_6687.mp4,A man kneeling next to a pile of flowers and candles.
clip_6688.mp4,A protester holds a sign with the faces of people.
clip_6689.mp4,A minecraft screen showing a room full of items.
clip_6690.mp4,The inside of a minecraft tunnel.
clip_6691.mp4,A minecraft screen showing a room with some items in it.
clip_6692.mp4,Two women standing in front of a desk with a laptop.
clip_6693.mp4,A young man is sitting on a couch in a pink room while eating a snack.
clip_6694.mp4,A young boy is sleeping on a bed in a blue bedroom with another child laying on the bed.
clip_6695.mp4,"A picture of a cluttered room with the words ""make alp great again""."
clip_6696.mp4,A blue car parked in front of a house.
clip_6697.mp4,A man kneeling down in front of a yellow bucket.
clip_6698.mp4,A dirty switch plate on a white wall.
clip_6699.mp4,A dirty white wall plate with four switches on it.
clip_6700.mp4,A picture of a thumbs up sign on a black background.
clip_6701.mp4,A news anchor is sitting in front of the camera and talking to the audience.
clip_6702.mp4,A nfl player on a screen with the words failing short expectations.
clip_6703.mp4,A news anchor in a suit and tie on a tv screen.
clip_6704.mp4,A facebook page that has a picture of a man on it.
clip_6705.mp4,A facebook post with a man's face on it.
clip_6706.mp4,A man riding a bike next to a man wearing a helmet.
clip_6707.mp4,A girl is holding a bag of snacks and talking to the camera.
clip_6708.mp4,A person is holding a product in their hand.
clip_6709.mp4,A hand holding a small plastic toy in front of a pink background.
clip_6710.mp4,There is a piece of banana bread on a cutting board on a wooden table.
clip_6711.mp4,A person is using an electric mixer to mix ingredients in a bowl.
clip_6712.mp4,"There is a baked brown bread on a cutting board with the words ""thanks for watching"" written on it."
clip_6713.mp4,A person holding up a cell phone with two fighter jets on the screen.
clip_6714.mp4,A person is holding a smartphone with a game on the screen and a map on the screen.
clip_6715.mp4,A person is using a smartphone to play a video game.
clip_6716.mp4,There is a dragon with fire coming out of its mouth.
clip_6717.mp4,The video is about a creature in an awe-inspiring environment with magical tones and thrilling combat.
clip_6718.mp4,A person holding a cardboard house with a nintendo switch logo on it.
clip_6719.mp4,The man is holding a rifle and standing in front of a house with trees in the background.
clip_6720.mp4,"A man is holding a metal rod in his hand, and he is wearing a camouflage shirt."
clip_6721.mp4,The man is holding a large metal pipe and standing in front of a car parked on the side of the road.
clip_6722.mp4,A ps3 controller in a box on a white surface.
clip_6723.mp4,A person holding a white box with a crown on it.
clip_6724.mp4,A close up of two hands holding a small device.
clip_6725.mp4,The word dylan ady on a blue background.
clip_6726.mp4,A young boy is playing with a robot toy on the floor in a room.
clip_6727.mp4,A blue background with a text that says don't forget to subscribe.
clip_6728.mp4,A person wearing rollerblades on a sidewalk next to a bench.
clip_6729.mp4,The person is inline skating on a city street with cars passing by.
clip_6730.mp4,A man with a beard and helmet is riding a bike down a street with parked cars on the side of the road.
clip_6731.mp4,A man in a suit and tie is standing in front of a chalk board.
clip_6732.mp4,"The person is wearing a red wig and a black costume with gold accents, and they are holding a microphone in front of their face."
clip_6733.mp4,A man in a costume talking to another man.
clip_6734.mp4,A person is cutting an avocado with a knife.
clip_6735.mp4,There is a young woman wearing a pink robe and holding a bowl of food in her hand.
clip_6736.mp4,A woman is applying makeup in front of the camera.
clip_6737.mp4,A tv show with a group of people in the kitchen.
clip_6738.mp4,A tv show with three women in the kitchen.
clip_6739.mp4,"A group of people are standing in front of a kitchen counter, preparing food."
clip_6740.mp4,A woman in a coat walks down a sidewalk in front of a row of houses.
clip_6741.mp4,A man and a woman talking to each other in front of a bus.
clip_6742.mp4,A man in a green suit standing on a lawn in front of a large building.
clip_6743.mp4,Two men are sitting at a news desk in a television studio.
clip_6744.mp4,A man in a suit and tie talking to a camera.
clip_6745.mp4,"Two men are sitting at a desk in a tv studio, one is wearing a suit and the other is wearing a tie."
clip_6746.mp4,The man is standing in front of a group of people and speaking into a microphone.
clip_6747.mp4,A child is being interviewed by a reporter in front of piles of sandbags.
clip_6748.mp4,A woman is standing outside a house and talking to the camera.
clip_6749.mp4,It is a black background with text on it.
clip_6750.mp4,A woman is applying makeup and talking to the camera.
clip_6751.mp4,A text message with a picture of a woman brushing her hair.
clip_6752.mp4,A bald man is sitting in front of an aquarium and talking to the camera.
clip_6753.mp4,A close up of some purple and yellow coral.
clip_6754.mp4,It is a close-up view of a purple coral in an aquarium.
clip_6755.mp4,The person is holding a black tablet on a wooden desk.
clip_6756.mp4,A person is using a tablet to draw a design in a pattern.
clip_6757.mp4,A person is using a tablet device with a smart assistant feature.
clip_6758.mp4,Two people are having a video chat conversation.
clip_6759.mp4,Two women and a man talking to each other.
clip_6760.mp4,A black background with yellow text on it.
clip_6761.mp4,Cars parked in front of a building with a large pile of rubble on top of it.
clip_6762.mp4,A car crashed into the wall of a house.
clip_6763.mp4,There is a damaged house with broken windows and a car parked in front of it.
clip_6764.mp4,"It is a logo for a company called present world, with the words ""present world"" written in flames on a black background."
clip_6765.mp4,A person is lighting fireworks in the night and enjoying it.
clip_6766.mp4,A man is lighting firecrackers on the floor at night.
clip_6767.mp4,A screen shot of a soccer player's stats.
clip_6768.mp4,A screen shot of a soccer player's stats.
clip_6769.mp4,A soccer game is being played on a screen.
clip_6770.mp4,A close up of some wires and a motor.
clip_6771.mp4,A close up of the inside of a car door.
clip_6772.mp4,A person holding a small piece of plastic in their hand.
clip_6773.mp4,A red car is drifting and creating smoke while driving on a track.
clip_6774.mp4,A close up of a machine that is turning a piece of metal.
clip_6775.mp4,A man in a black shirt standing next to a refrigerator.
clip_6776.mp4,"A man is lying in bed with his eyes closed, and the camera focuses on his face."
clip_6777.mp4,A close up of a man with glasses smiling.
clip_6778.mp4,It is a scene from the movie frozen where elsa is casting snowflakes into the air.
clip_6779.mp4,A woman standing next to a table in front of a wall of balloons.
clip_6780.mp4,Two men standing in front of a table with balloons.
clip_6781.mp4,There is a baby shower event in a shopping mall with balloons and decorations.
clip_6782.mp4,A young asian man is standing in front of a futuristic car and talking about it.
clip_6783.mp4,The interior of a car on display at a show.
clip_6784.mp4,The interior of a sports car on display.
clip_6785.mp4,A close up of a toy on a table.
clip_6786.mp4,There is a young boy in a green shirt looking at the camera.
clip_6787.mp4,"Two toys, a micro and a mario, are placed on a table."
clip_6788.mp4,Two plates of food on a table next to a frying pan and a glass of wine.
clip_6789.mp4,A person is putting butter on a frying pan.
clip_6790.mp4,A chef is cooking mussels in a frying pan on a stove.
clip_6791.mp4,A screen shot of a web page with a picture of a man and a woman.
clip_6792.mp4,A computer screen with a painting on it.
clip_6793.mp4,A computer screen showing a drawing of a man.
clip_6794.mp4,Two men walking past a red car that has been destroyed by a mudslide.
clip_6795.mp4,The speaker is standing in front of a monitor displaying an earthquake and tsunami warning system.
clip_6796.mp4,"Person view of slums, houses and a river in a large city."
clip_6797.mp4,Person pelicans are flying over a body of water with large waves.
clip_6798.mp4,There is a bird perched on a pine tree branch with green leaves in the background.
clip_6799.mp4,A bird is standing on the shore of a river and then flying away.
clip_6800.mp4,There is a blue car driving on a road surrounded by trees in an autumn forest.
clip_6801.mp4,"A car is driving on a winding road in the countryside, surrounded by trees with yellow leaves."
clip_6802.mp4,A blue car drives down a country road.
clip_6803.mp4,A cartoon of a woman holding up a speech bubble.
clip_6804.mp4,A woman with a green background and the words a little bit better.
clip_6805.mp4,A poster that says a little bit better click here to follow us.
